"geo";"TIME_PERIOD";"values";"indicator"
"BG";2022-06-01;1.9558;"EXC_RATE"
"BG";2022-07-01;1.9558;"EXC_RATE"
"BG";2022-08-01;1.9558;"EXC_RATE"
"BG";2022-09-01;1.9558;"EXC_RATE"
"BG";2022-10-01;1.9558;"EXC_RATE"
"BG";2022-11-01;1.9558;"EXC_RATE"
"BG";2022-12-01;1.9558;"EXC_RATE"
"BG";2023-01-01;1.9558;"EXC_RATE"
"BG";2023-02-01;1.9558;"EXC_RATE"
"BG";2023-03-01;1.9558;"EXC_RATE"
"BG";2023-04-01;1.9558;"EXC_RATE"
"BG";2023-05-01;1.9558;"EXC_RATE"
"BG";2023-06-01;1.9558;"EXC_RATE"
"BG";2023-07-01;1.9558;"EXC_RATE"
"BG";2023-08-01;1.9558;"EXC_RATE"
"BG";2023-09-01;1.9558;"EXC_RATE"
"BG";2023-10-01;1.9558;"EXC_RATE"
"BG";2023-11-01;1.9558;"EXC_RATE"
"BG";2023-12-01;1.9558;"EXC_RATE"
"BG";2024-01-01;1.9558;"EXC_RATE"
"BG";2024-02-01;1.9558;"EXC_RATE"
"BG";2024-03-01;1.9558;"EXC_RATE"
"BG";2024-04-01;1.9558;"EXC_RATE"
"BG";2024-05-01;1.9558;"EXC_RATE"
"BG";2024-06-01;1.9558;"EXC_RATE"
"BG";2024-07-01;1.9558;"EXC_RATE"
"BG";2024-08-01;1.9558;"EXC_RATE"
"BG";2024-09-01;1.9558;"EXC_RATE"
"BG";2024-10-01;1.9558;"EXC_RATE"
"BG";2024-11-01;1.9558;"EXC_RATE"
"BG";2024-12-01;1.9558;"EXC_RATE"
"CY";2014-01-01;1;"EXC_RATE"
"CY";2014-02-01;1;"EXC_RATE"
"CY";2014-03-01;1;"EXC_RATE"
"CY";2014-04-01;1;"EXC_RATE"
"CY";2014-05-01;1;"EXC_RATE"
"CY";2014-06-01;1;"EXC_RATE"
"CY";2014-07-01;1;"EXC_RATE"
"CY";2014-08-01;1;"EXC_RATE"
"CY";2014-09-01;1;"EXC_RATE"
"CY";2014-10-01;1;"EXC_RATE"
"CY";2014-11-01;1;"EXC_RATE"
"CY";2014-12-01;1;"EXC_RATE"
"CY";2015-01-01;1;"EXC_RATE"
"CY";2015-02-01;1;"EXC_RATE"
"CY";2015-03-01;1;"EXC_RATE"
"CY";2015-04-01;1;"EXC_RATE"
"CY";2015-05-01;1;"EXC_RATE"
"CY";2015-06-01;1;"EXC_RATE"
"CY";2015-07-01;1;"EXC_RATE"
"CY";2015-08-01;1;"EXC_RATE"
"CY";2015-09-01;1;"EXC_RATE"
"CY";2015-10-01;1;"EXC_RATE"
"CY";2015-11-01;1;"EXC_RATE"
"CY";2015-12-01;1;"EXC_RATE"
"CY";2016-01-01;1;"EXC_RATE"
"CY";2016-02-01;1;"EXC_RATE"
"CY";2016-03-01;1;"EXC_RATE"
"CY";2016-04-01;1;"EXC_RATE"
"CY";2016-05-01;1;"EXC_RATE"
"CY";2016-06-01;1;"EXC_RATE"
"CY";2016-07-01;1;"EXC_RATE"
"CY";2016-08-01;1;"EXC_RATE"
"CY";2016-09-01;1;"EXC_RATE"
"CY";2016-10-01;1;"EXC_RATE"
"CY";2016-11-01;1;"EXC_RATE"
"CY";2016-12-01;1;"EXC_RATE"
"CY";2017-01-01;1;"EXC_RATE"
"CY";2017-02-01;1;"EXC_RATE"
"CY";2017-03-01;1;"EXC_RATE"
"CY";2017-04-01;1;"EXC_RATE"
"CY";2017-05-01;1;"EXC_RATE"
"CY";2017-06-01;1;"EXC_RATE"
"CY";2017-07-01;1;"EXC_RATE"
"CY";2017-08-01;1;"EXC_RATE"
"CY";2017-09-01;1;"EXC_RATE"
"CY";2017-10-01;1;"EXC_RATE"
"CY";2017-11-01;1;"EXC_RATE"
"CY";2017-12-01;1;"EXC_RATE"
"CY";2018-01-01;1;"EXC_RATE"
"CY";2018-02-01;1;"EXC_RATE"
"CY";2018-03-01;1;"EXC_RATE"
"CY";2018-04-01;1;"EXC_RATE"
"CY";2018-05-01;1;"EXC_RATE"
"CY";2018-06-01;1;"EXC_RATE"
"CY";2018-07-01;1;"EXC_RATE"
"CY";2018-08-01;1;"EXC_RATE"
"CY";2018-09-01;1;"EXC_RATE"
"CY";2018-10-01;1;"EXC_RATE"
"CY";2018-11-01;1;"EXC_RATE"
"CY";2018-12-01;1;"EXC_RATE"
"CY";2019-01-01;1;"EXC_RATE"
"CY";2019-02-01;1;"EXC_RATE"
"CY";2019-03-01;1;"EXC_RATE"
"CY";2019-04-01;1;"EXC_RATE"
"CY";2019-05-01;1;"EXC_RATE"
"CY";2019-06-01;1;"EXC_RATE"
"CY";2019-07-01;1;"EXC_RATE"
"CY";2019-08-01;1;"EXC_RATE"
"CY";2019-09-01;1;"EXC_RATE"
"CY";2019-10-01;1;"EXC_RATE"
"CY";2019-11-01;1;"EXC_RATE"
"CY";2019-12-01;1;"EXC_RATE"
"CY";2020-01-01;1;"EXC_RATE"
"CY";2020-02-01;1;"EXC_RATE"
"CY";2020-03-01;1;"EXC_RATE"
"CY";2020-04-01;1;"EXC_RATE"
"CY";2020-05-01;1;"EXC_RATE"
"CY";2020-06-01;1;"EXC_RATE"
"CY";2020-07-01;1;"EXC_RATE"
"CY";2020-08-01;1;"EXC_RATE"
"CY";2020-09-01;1;"EXC_RATE"
"CY";2020-10-01;1;"EXC_RATE"
"CY";2020-11-01;1;"EXC_RATE"
"CY";2020-12-01;1;"EXC_RATE"
"CY";2021-01-01;1;"EXC_RATE"
"CY";2021-02-01;1;"EXC_RATE"
"CY";2021-03-01;1;"EXC_RATE"
"CY";2021-04-01;1;"EXC_RATE"
"CY";2021-05-01;1;"EXC_RATE"
"CY";2021-06-01;1;"EXC_RATE"
"CY";2021-07-01;1;"EXC_RATE"
"CY";2021-08-01;1;"EXC_RATE"
"CY";2021-09-01;1;"EXC_RATE"
"CY";2021-10-01;1;"EXC_RATE"
"CY";2021-11-01;1;"EXC_RATE"
"CY";2021-12-01;1;"EXC_RATE"
"CY";2022-01-01;1;"EXC_RATE"
"CY";2022-02-01;1;"EXC_RATE"
"CY";2022-03-01;1;"EXC_RATE"
"CY";2022-04-01;1;"EXC_RATE"
"CY";2022-05-01;1;"EXC_RATE"
"CY";2022-06-01;1;"EXC_RATE"
"CY";2022-07-01;1;"EXC_RATE"
"CY";2022-08-01;1;"EXC_RATE"
"CY";2022-09-01;1;"EXC_RATE"
"CY";2022-10-01;1;"EXC_RATE"
"CY";2022-11-01;1;"EXC_RATE"
"CY";2022-12-01;1;"EXC_RATE"
"CY";2023-01-01;1;"EXC_RATE"
"CY";2023-02-01;1;"EXC_RATE"
"CY";2023-03-01;1;"EXC_RATE"
"CY";2023-04-01;1;"EXC_RATE"
"CY";2023-05-01;1;"EXC_RATE"
"CY";2023-06-01;1;"EXC_RATE"
"CY";2023-07-01;1;"EXC_RATE"
"CY";2023-08-01;1;"EXC_RATE"
"CY";2023-09-01;1;"EXC_RATE"
"CY";2023-10-01;1;"EXC_RATE"
"CY";2023-11-01;1;"EXC_RATE"
"CY";2023-12-01;1;"EXC_RATE"
"CY";2024-01-01;1;"EXC_RATE"
"CY";2024-02-01;1;"EXC_RATE"
"CY";2024-03-01;1;"EXC_RATE"
"CY";2024-04-01;1;"EXC_RATE"
"CY";2024-05-01;1;"EXC_RATE"
"CY";2024-06-01;1;"EXC_RATE"
"CY";2024-07-01;1;"EXC_RATE"
"CY";2024-08-01;1;"EXC_RATE"
"CY";2024-09-01;1;"EXC_RATE"
"CY";2024-10-01;1;"EXC_RATE"
"CY";2024-11-01;1;"EXC_RATE"
"CY";2024-12-01;1;"EXC_RATE"
"CZ";2014-01-01;27.485;"EXC_RATE"
"CZ";2014-02-01;27.444;"EXC_RATE"
"CZ";2014-03-01;27.395;"EXC_RATE"
"CZ";2014-04-01;27.45;"EXC_RATE"
"CZ";2014-05-01;27.437;"EXC_RATE"
"CZ";2014-06-01;27.45;"EXC_RATE"
"CZ";2014-07-01;27.458;"EXC_RATE"
"CZ";2014-08-01;27.816;"EXC_RATE"
"CZ";2014-09-01;27.599;"EXC_RATE"
"CZ";2014-10-01;27.588;"EXC_RATE"
"CZ";2014-11-01;27.667;"EXC_RATE"
"CZ";2014-12-01;27.64;"EXC_RATE"
"CZ";2015-01-01;27.895;"EXC_RATE"
"CZ";2015-02-01;27.608;"EXC_RATE"
"CZ";2015-03-01;27.379;"EXC_RATE"
"CZ";2015-04-01;27.439;"EXC_RATE"
"CZ";2015-05-01;27.397;"EXC_RATE"
"CZ";2015-06-01;27.307;"EXC_RATE"
"CZ";2015-07-01;27.094;"EXC_RATE"
"CZ";2015-08-01;27.041;"EXC_RATE"
"CZ";2015-09-01;27.089;"EXC_RATE"
"CZ";2015-10-01;27.105;"EXC_RATE"
"CZ";2015-11-01;27.039;"EXC_RATE"
"CZ";2015-12-01;27.027;"EXC_RATE"
"CZ";2016-01-01;27.027;"EXC_RATE"
"CZ";2016-02-01;27.04;"EXC_RATE"
"CZ";2016-03-01;27.051;"EXC_RATE"
"CZ";2016-04-01;27.031;"EXC_RATE"
"CZ";2016-05-01;27.026;"EXC_RATE"
"CZ";2016-06-01;27.061;"EXC_RATE"
"CZ";2016-07-01;27.042;"EXC_RATE"
"CZ";2016-08-01;27.025;"EXC_RATE"
"CZ";2016-09-01;27.022;"EXC_RATE"
"CZ";2016-10-01;27.022;"EXC_RATE"
"CZ";2016-11-01;27.033;"EXC_RATE"
"CZ";2016-12-01;27.031;"EXC_RATE"
"CZ";2017-01-01;27.021;"EXC_RATE"
"CZ";2017-02-01;27.021;"EXC_RATE"
"CZ";2017-03-01;27.021;"EXC_RATE"
"CZ";2017-04-01;26.823;"EXC_RATE"
"CZ";2017-05-01;26.572;"EXC_RATE"
"CZ";2017-06-01;26.264;"EXC_RATE"
"CZ";2017-07-01;26.079;"EXC_RATE"
"CZ";2017-08-01;26.101;"EXC_RATE"
"CZ";2017-09-01;26.075;"EXC_RATE"
"CZ";2017-10-01;25.766;"EXC_RATE"
"CZ";2017-11-01;25.538;"EXC_RATE"
"CZ";2017-12-01;25.645;"EXC_RATE"
"CZ";2018-01-01;25.452;"EXC_RATE"
"CZ";2018-02-01;25.319;"EXC_RATE"
"CZ";2018-03-01;25.429;"EXC_RATE"
"CZ";2018-04-01;25.365;"EXC_RATE"
"CZ";2018-05-01;25.64;"EXC_RATE"
"CZ";2018-06-01;25.778;"EXC_RATE"
"CZ";2018-07-01;25.85;"EXC_RATE"
"CZ";2018-08-01;25.681;"EXC_RATE"
"CZ";2018-09-01;25.614;"EXC_RATE"
"CZ";2018-10-01;25.819;"EXC_RATE"
"CZ";2018-11-01;25.935;"EXC_RATE"
"CZ";2018-12-01;25.835;"EXC_RATE"
"CZ";2019-01-01;25.65;"EXC_RATE"
"CZ";2019-02-01;25.726;"EXC_RATE"
"CZ";2019-03-01;25.676;"EXC_RATE"
"CZ";2019-04-01;25.677;"EXC_RATE"
"CZ";2019-05-01;25.768;"EXC_RATE"
"CZ";2019-06-01;25.605;"EXC_RATE"
"CZ";2019-07-01;25.548;"EXC_RATE"
"CZ";2019-08-01;25.802;"EXC_RATE"
"CZ";2019-09-01;25.868;"EXC_RATE"
"CZ";2019-10-01;25.689;"EXC_RATE"
"CZ";2019-11-01;25.531;"EXC_RATE"
"CZ";2019-12-01;25.497;"EXC_RATE"
"CZ";2020-01-01;25.216;"EXC_RATE"
"CZ";2020-02-01;25.051;"EXC_RATE"
"CZ";2020-03-01;26.575;"EXC_RATE"
"CZ";2020-04-01;27.262;"EXC_RATE"
"CZ";2020-05-01;27.269;"EXC_RATE"
"CZ";2020-06-01;26.681;"EXC_RATE"
"CZ";2020-07-01;26.514;"EXC_RATE"
"CZ";2020-08-01;26.167;"EXC_RATE"
"CZ";2020-09-01;26.741;"EXC_RATE"
"CZ";2020-10-01;27.213;"EXC_RATE"
"CZ";2020-11-01;26.466;"EXC_RATE"
"CZ";2020-12-01;26.311;"EXC_RATE"
"CZ";2021-01-01;26.141;"EXC_RATE"
"CZ";2021-02-01;25.876;"EXC_RATE"
"CZ";2021-03-01;26.178;"EXC_RATE"
"CZ";2021-04-01;25.924;"EXC_RATE"
"CZ";2021-05-01;25.558;"EXC_RATE"
"CZ";2021-06-01;25.454;"EXC_RATE"
"CZ";2021-07-01;25.636;"EXC_RATE"
"CZ";2021-08-01;25.47;"EXC_RATE"
"CZ";2021-09-01;25.392;"EXC_RATE"
"CZ";2021-10-01;25.496;"EXC_RATE"
"CZ";2021-11-01;25.391;"EXC_RATE"
"CZ";2021-12-01;25.246;"EXC_RATE"
"CZ";2022-01-01;24.47;"EXC_RATE"
"CZ";2022-02-01;24.437;"EXC_RATE"
"CZ";2022-03-01;25.007;"EXC_RATE"
"CZ";2022-04-01;24.435;"EXC_RATE"
"CZ";2022-05-01;24.75;"EXC_RATE"
"CZ";2022-06-01;24.719;"EXC_RATE"
"CZ";2022-07-01;24.594;"EXC_RATE"
"CZ";2022-08-01;24.568;"EXC_RATE"
"CZ";2022-09-01;24.576;"EXC_RATE"
"CZ";2022-10-01;24.528;"EXC_RATE"
"CZ";2022-11-01;24.369;"EXC_RATE"
"CZ";2022-12-01;24.269;"EXC_RATE"
"CZ";2023-01-01;23.958;"EXC_RATE"
"CZ";2023-02-01;23.712;"EXC_RATE"
"CZ";2023-03-01;23.683;"EXC_RATE"
"CZ";2023-04-01;23.437;"EXC_RATE"
"CZ";2023-05-01;23.595;"EXC_RATE"
"CZ";2023-06-01;23.695;"EXC_RATE"
"CZ";2023-07-01;23.892;"EXC_RATE"
"CZ";2023-08-01;24.108;"EXC_RATE"
"CZ";2023-09-01;24.38;"EXC_RATE"
"CZ";2023-10-01;24.584;"EXC_RATE"
"CZ";2023-11-01;24.485;"EXC_RATE"
"CZ";2023-12-01;24.478;"EXC_RATE"
"CZ";2024-01-01;24.716;"EXC_RATE"
"CZ";2024-02-01;25.232;"EXC_RATE"
"CZ";2024-03-01;25.292;"EXC_RATE"
"CZ";2024-04-01;25.278;"EXC_RATE"
"CZ";2024-05-01;24.818;"EXC_RATE"
"CZ";2024-06-01;24.779;"EXC_RATE"
"CZ";2024-07-01;25.299;"EXC_RATE"
"CZ";2024-08-01;25.179;"EXC_RATE"
"CZ";2024-09-01;25.099;"EXC_RATE"
"CZ";2024-10-01;25.298;"EXC_RATE"
"CZ";2024-11-01;25.301;"EXC_RATE"
"CZ";2024-12-01;25.1725;"EXC_RATE"
"DE";2014-01-01;1;"EXC_RATE"
"DE";2014-02-01;1;"EXC_RATE"
"DE";2014-03-01;1;"EXC_RATE"
"DE";2014-04-01;1;"EXC_RATE"
"DE";2014-05-01;1;"EXC_RATE"
"DE";2014-06-01;1;"EXC_RATE"
"DE";2014-07-01;1;"EXC_RATE"
"DE";2014-08-01;1;"EXC_RATE"
"DE";2014-09-01;1;"EXC_RATE"
"DE";2014-10-01;1;"EXC_RATE"
"DE";2014-11-01;1;"EXC_RATE"
"DE";2014-12-01;1;"EXC_RATE"
"DE";2015-01-01;1;"EXC_RATE"
"DE";2015-02-01;1;"EXC_RATE"
"DE";2015-03-01;1;"EXC_RATE"
"DE";2015-04-01;1;"EXC_RATE"
"DE";2015-05-01;1;"EXC_RATE"
"DE";2015-06-01;1;"EXC_RATE"
"DE";2015-07-01;1;"EXC_RATE"
"DE";2015-08-01;1;"EXC_RATE"
"DE";2015-09-01;1;"EXC_RATE"
"DE";2015-10-01;1;"EXC_RATE"
"DE";2015-11-01;1;"EXC_RATE"
"DE";2015-12-01;1;"EXC_RATE"
"DE";2016-01-01;1;"EXC_RATE"
"DE";2016-02-01;1;"EXC_RATE"
"DE";2016-03-01;1;"EXC_RATE"
"DE";2016-04-01;1;"EXC_RATE"
"DE";2016-05-01;1;"EXC_RATE"
"DE";2016-06-01;1;"EXC_RATE"
"DE";2016-07-01;1;"EXC_RATE"
"DE";2016-08-01;1;"EXC_RATE"
"DE";2016-09-01;1;"EXC_RATE"
"DE";2016-10-01;1;"EXC_RATE"
"DE";2016-11-01;1;"EXC_RATE"
"DE";2016-12-01;1;"EXC_RATE"
"DE";2017-01-01;1;"EXC_RATE"
"DE";2017-02-01;1;"EXC_RATE"
"DE";2017-03-01;1;"EXC_RATE"
"DE";2017-04-01;1;"EXC_RATE"
"DE";2017-05-01;1;"EXC_RATE"
"DE";2017-06-01;1;"EXC_RATE"
"DE";2017-07-01;1;"EXC_RATE"
"DE";2017-08-01;1;"EXC_RATE"
"DE";2017-09-01;1;"EXC_RATE"
"DE";2017-10-01;1;"EXC_RATE"
"DE";2017-11-01;1;"EXC_RATE"
"DE";2017-12-01;1;"EXC_RATE"
"DE";2018-01-01;1;"EXC_RATE"
"DE";2018-02-01;1;"EXC_RATE"
"DE";2018-03-01;1;"EXC_RATE"
"DE";2018-04-01;1;"EXC_RATE"
"DE";2018-05-01;1;"EXC_RATE"
"DE";2018-06-01;1;"EXC_RATE"
"DE";2018-07-01;1;"EXC_RATE"
"DE";2018-08-01;1;"EXC_RATE"
"DE";2018-09-01;1;"EXC_RATE"
"DE";2018-10-01;1;"EXC_RATE"
"DE";2018-11-01;1;"EXC_RATE"
"DE";2018-12-01;1;"EXC_RATE"
"DE";2019-01-01;1;"EXC_RATE"
"DE";2019-02-01;1;"EXC_RATE"
"DE";2019-03-01;1;"EXC_RATE"
"DE";2019-04-01;1;"EXC_RATE"
"DE";2019-05-01;1;"EXC_RATE"
"DE";2019-06-01;1;"EXC_RATE"
"DE";2019-07-01;1;"EXC_RATE"
"DE";2019-08-01;1;"EXC_RATE"
"DE";2019-09-01;1;"EXC_RATE"
"DE";2019-10-01;1;"EXC_RATE"
"DE";2019-11-01;1;"EXC_RATE"
"DE";2019-12-01;1;"EXC_RATE"
"DE";2020-01-01;1;"EXC_RATE"
"DE";2020-02-01;1;"EXC_RATE"
"DE";2020-03-01;1;"EXC_RATE"
"DE";2020-04-01;1;"EXC_RATE"
"DE";2020-05-01;1;"EXC_RATE"
"DE";2020-06-01;1;"EXC_RATE"
"DE";2020-07-01;1;"EXC_RATE"
"DE";2020-08-01;1;"EXC_RATE"
"DE";2020-09-01;1;"EXC_RATE"
"DE";2020-10-01;1;"EXC_RATE"
"DE";2020-11-01;1;"EXC_RATE"
"DE";2020-12-01;1;"EXC_RATE"
"DE";2021-01-01;1;"EXC_RATE"
"DE";2021-02-01;1;"EXC_RATE"
"DE";2021-03-01;1;"EXC_RATE"
"DE";2021-04-01;1;"EXC_RATE"
"DE";2021-05-01;1;"EXC_RATE"
"DE";2021-06-01;1;"EXC_RATE"
"DE";2021-07-01;1;"EXC_RATE"
"DE";2021-08-01;1;"EXC_RATE"
"DE";2021-09-01;1;"EXC_RATE"
"DE";2021-10-01;1;"EXC_RATE"
"DE";2021-11-01;1;"EXC_RATE"
"DE";2021-12-01;1;"EXC_RATE"
"DE";2022-01-01;1;"EXC_RATE"
"DE";2022-02-01;1;"EXC_RATE"
"DE";2022-03-01;1;"EXC_RATE"
"DE";2022-04-01;1;"EXC_RATE"
"DE";2022-05-01;1;"EXC_RATE"
"DE";2022-06-01;1;"EXC_RATE"
"DE";2022-07-01;1;"EXC_RATE"
"DE";2022-08-01;1;"EXC_RATE"
"DE";2022-09-01;1;"EXC_RATE"
"DE";2022-10-01;1;"EXC_RATE"
"DE";2022-11-01;1;"EXC_RATE"
"DE";2022-12-01;1;"EXC_RATE"
"DE";2023-01-01;1;"EXC_RATE"
"DE";2023-02-01;1;"EXC_RATE"
"DE";2023-03-01;1;"EXC_RATE"
"DE";2023-04-01;1;"EXC_RATE"
"DE";2023-05-01;1;"EXC_RATE"
"DE";2023-06-01;1;"EXC_RATE"
"DE";2023-07-01;1;"EXC_RATE"
"DE";2023-08-01;1;"EXC_RATE"
"DE";2023-09-01;1;"EXC_RATE"
"DE";2023-10-01;1;"EXC_RATE"
"DE";2023-11-01;1;"EXC_RATE"
"DE";2023-12-01;1;"EXC_RATE"
"DE";2024-01-01;1;"EXC_RATE"
"DE";2024-02-01;1;"EXC_RATE"
"DE";2024-03-01;1;"EXC_RATE"
"DE";2024-04-01;1;"EXC_RATE"
"DE";2024-05-01;1;"EXC_RATE"
"DE";2024-06-01;1;"EXC_RATE"
"DE";2024-07-01;1;"EXC_RATE"
"DE";2024-08-01;1;"EXC_RATE"
"DE";2024-09-01;1;"EXC_RATE"
"DE";2024-10-01;1;"EXC_RATE"
"DE";2024-11-01;1;"EXC_RATE"
"DE";2024-12-01;1;"EXC_RATE"
"DK";2014-01-01;7.4614;"EXC_RATE"
"DK";2014-02-01;7.4622;"EXC_RATE"
"DK";2014-03-01;7.4638;"EXC_RATE"
"DK";2014-04-01;7.4656;"EXC_RATE"
"DK";2014-05-01;7.4641;"EXC_RATE"
"DK";2014-06-01;7.4588;"EXC_RATE"
"DK";2014-07-01;7.4564;"EXC_RATE"
"DK";2014-08-01;7.4551;"EXC_RATE"
"DK";2014-09-01;7.4449;"EXC_RATE"
"DK";2014-10-01;7.4448;"EXC_RATE"
"DK";2014-11-01;7.4415;"EXC_RATE"
"DK";2014-12-01;7.4402;"EXC_RATE"
"DK";2015-01-01;7.4406;"EXC_RATE"
"DK";2015-02-01;7.4501;"EXC_RATE"
"DK";2015-03-01;7.4593;"EXC_RATE"
"DK";2015-04-01;7.4655;"EXC_RATE"
"DK";2015-05-01;7.4612;"EXC_RATE"
"DK";2015-06-01;7.4603;"EXC_RATE"
"DK";2015-07-01;7.4616;"EXC_RATE"
"DK";2015-08-01;7.4627;"EXC_RATE"
"DK";2015-09-01;7.461;"EXC_RATE"
"DK";2015-10-01;7.4601;"EXC_RATE"
"DK";2015-11-01;7.4602;"EXC_RATE"
"DK";2015-12-01;7.4612;"EXC_RATE"
"DK";2016-01-01;7.4619;"EXC_RATE"
"DK";2016-02-01;7.4628;"EXC_RATE"
"DK";2016-03-01;7.4569;"EXC_RATE"
"DK";2016-04-01;7.4427;"EXC_RATE"
"DK";2016-05-01;7.4386;"EXC_RATE"
"DK";2016-06-01;7.4371;"EXC_RATE"
"DK";2016-07-01;7.439;"EXC_RATE"
"DK";2016-08-01;7.4408;"EXC_RATE"
"DK";2016-09-01;7.4475;"EXC_RATE"
"DK";2016-10-01;7.4402;"EXC_RATE"
"DK";2016-11-01;7.4406;"EXC_RATE"
"DK";2016-12-01;7.4362;"EXC_RATE"
"DK";2017-01-01;7.4355;"EXC_RATE"
"DK";2017-02-01;7.4348;"EXC_RATE"
"DK";2017-03-01;7.4356;"EXC_RATE"
"DK";2017-04-01;7.4376;"EXC_RATE"
"DK";2017-05-01;7.44;"EXC_RATE"
"DK";2017-06-01;7.4376;"EXC_RATE"
"DK";2017-07-01;7.4366;"EXC_RATE"
"DK";2017-08-01;7.4379;"EXC_RATE"
"DK";2017-09-01;7.4401;"EXC_RATE"
"DK";2017-10-01;7.4429;"EXC_RATE"
"DK";2017-11-01;7.442;"EXC_RATE"
"DK";2017-12-01;7.4433;"EXC_RATE"
"DK";2018-01-01;7.4455;"EXC_RATE"
"DK";2018-02-01;7.4457;"EXC_RATE"
"DK";2018-03-01;7.449;"EXC_RATE"
"DK";2018-04-01;7.4479;"EXC_RATE"
"DK";2018-05-01;7.4482;"EXC_RATE"
"DK";2018-06-01;7.4493;"EXC_RATE"
"DK";2018-07-01;7.4523;"EXC_RATE"
"DK";2018-08-01;7.4558;"EXC_RATE"
"DK";2018-09-01;7.4583;"EXC_RATE"
"DK";2018-10-01;7.4597;"EXC_RATE"
"DK";2018-11-01;7.4611;"EXC_RATE"
"DK";2018-12-01;7.4653;"EXC_RATE"
"DK";2019-01-01;7.4657;"EXC_RATE"
"DK";2019-02-01;7.4626;"EXC_RATE"
"DK";2019-03-01;7.4625;"EXC_RATE"
"DK";2019-04-01;7.465;"EXC_RATE"
"DK";2019-05-01;7.4675;"EXC_RATE"
"DK";2019-06-01;7.4669;"EXC_RATE"
"DK";2019-07-01;7.4656;"EXC_RATE"
"DK";2019-08-01;7.4602;"EXC_RATE"
"DK";2019-09-01;7.4634;"EXC_RATE"
"DK";2019-10-01;7.4693;"EXC_RATE"
"DK";2019-11-01;7.472;"EXC_RATE"
"DK";2019-12-01;7.472;"EXC_RATE"
"DK";2020-01-01;7.4729;"EXC_RATE"
"DK";2020-02-01;7.4713;"EXC_RATE"
"DK";2020-03-01;7.4703;"EXC_RATE"
"DK";2020-04-01;7.4617;"EXC_RATE"
"DK";2020-05-01;7.4577;"EXC_RATE"
"DK";2020-06-01;7.4548;"EXC_RATE"
"DK";2020-07-01;7.4467;"EXC_RATE"
"DK";2020-08-01;7.446;"EXC_RATE"
"DK";2020-09-01;7.4418;"EXC_RATE"
"DK";2020-10-01;7.4424;"EXC_RATE"
"DK";2020-11-01;7.4459;"EXC_RATE"
"DK";2020-12-01;7.4412;"EXC_RATE"
"DK";2021-01-01;7.4387;"EXC_RATE"
"DK";2021-02-01;7.4367;"EXC_RATE"
"DK";2021-03-01;7.4363;"EXC_RATE"
"DK";2021-04-01;7.4367;"EXC_RATE"
"DK";2021-05-01;7.4362;"EXC_RATE"
"DK";2021-06-01;7.4364;"EXC_RATE"
"DK";2021-07-01;7.4373;"EXC_RATE"
"DK";2021-08-01;7.4369;"EXC_RATE"
"DK";2021-09-01;7.4361;"EXC_RATE"
"DK";2021-10-01;7.4398;"EXC_RATE"
"DK";2021-11-01;7.4373;"EXC_RATE"
"DK";2021-12-01;7.4362;"EXC_RATE"
"DK";2022-01-01;7.4411;"EXC_RATE"
"DK";2022-02-01;7.4408;"EXC_RATE"
"DK";2022-03-01;7.4404;"EXC_RATE"
"DK";2022-04-01;7.4391;"EXC_RATE"
"DK";2022-05-01;7.4405;"EXC_RATE"
"DK";2022-06-01;7.4392;"EXC_RATE"
"DK";2022-07-01;7.4426;"EXC_RATE"
"DK";2022-08-01;7.4393;"EXC_RATE"
"DK";2022-09-01;7.4366;"EXC_RATE"
"DK";2022-10-01;7.4389;"EXC_RATE"
"DK";2022-11-01;7.4387;"EXC_RATE"
"DK";2022-12-01;7.4377;"EXC_RATE"
"DK";2023-01-01;7.4383;"EXC_RATE"
"DK";2023-02-01;7.4447;"EXC_RATE"
"DK";2023-03-01;7.4456;"EXC_RATE"
"DK";2023-04-01;7.4518;"EXC_RATE"
"DK";2023-05-01;7.4485;"EXC_RATE"
"DK";2023-06-01;7.4492;"EXC_RATE"
"DK";2023-07-01;7.4508;"EXC_RATE"
"DK";2023-08-01;7.4522;"EXC_RATE"
"DK";2023-09-01;7.4566;"EXC_RATE"
"DK";2023-10-01;7.4604;"EXC_RATE"
"DK";2023-11-01;7.4581;"EXC_RATE"
"DK";2023-12-01;7.4556;"EXC_RATE"
"DK";2024-01-01;7.4572;"EXC_RATE"
"DK";2024-02-01;7.455;"EXC_RATE"
"DK";2024-03-01;7.4566;"EXC_RATE"
"DK";2024-04-01;7.4596;"EXC_RATE"
"DK";2024-05-01;7.4606;"EXC_RATE"
"DK";2024-06-01;7.4592;"EXC_RATE"
"DK";2024-07-01;7.4606;"EXC_RATE"
"DK";2024-08-01;7.4614;"EXC_RATE"
"DK";2024-09-01;7.46;"EXC_RATE"
"DK";2024-10-01;7.4593;"EXC_RATE"
"DK";2024-11-01;7.4583;"EXC_RATE"
"DK";2024-12-01;7.45816666666667;"EXC_RATE"
"EE";2014-01-01;1;"EXC_RATE"
"EE";2014-02-01;1;"EXC_RATE"
"EE";2014-03-01;1;"EXC_RATE"
"EE";2014-04-01;1;"EXC_RATE"
"EE";2014-05-01;1;"EXC_RATE"
"EE";2014-06-01;1;"EXC_RATE"
"EE";2014-07-01;1;"EXC_RATE"
"EE";2014-08-01;1;"EXC_RATE"
"EE";2014-09-01;1;"EXC_RATE"
"EE";2014-10-01;1;"EXC_RATE"
